name,betweenesscentrality,closnesscentrality,clustering,degree,eccentricity,eigencentrality,harmonicclosnesscentrality,weighted degree,pagerank,Spotify ID,Cluster,profile
Sen,0.0,0.0860950480956851,0.0,1,14,0.0007647995027166708,1217.7596792097008,4,2.8087473917740935e-05,0U0Zd8DzDcbapSKVOVflrm,4,1A 2B 3A 4A
DJ Sherry,0.0,7.528419784687193e-05,0.0,3,1,3.128282317095221e-13,1.0,68,0.00010839510309215038,4EbOUvMnfBbeFpXXBjAHiF,1,1A 2A 3A 4A
Sandee,1.1336274333213664e-08,0.00015056839569374387,0.0,4,1,4.1710430894602953e-13,2.0,12,0.00018206702065354108,2bJ5SZdPOpF4knh9RoHHbe,1,1A 2A 3A 4A
Lil Ronny Moutha F,0.0,0.07551895580513683,0.0,1,15,0.00012490748050284105,1062.1515345765135,2,3.271419846358026e-05,5H5ZCPraBl67huSjkVSv6S,5,1A 2B 3A 4A
Glastrophobie,0.0,0.08009174526351723,0.0,1,14,2.398216355239265e-05,1113.3949605949408,2,3.655692623892825e-05,0yEhemie7oqXi0kJ1rmZIG,5,1A 2B 3A 4A
101 Strings Orchestra & Twin Pianos,0.0,0.0,0.0,0,0,1.9621383603543451e-19,0.0,0,1.4441429364660243e-05,6zzsHUbvRsE8S12VHMuFtz,1,1A 2A 3A 4A
Dimmi,0.0,0.08486725567677314,0.0,1,13,0.00014015425944928495,1181.780574980589,4,3.275799877288539e-05,7HIN94LvSDgxN5RoOLi3E5,4,1A 2B 3A 4A
Corrine Bailey Rae,0.0,0.08854208775380978,0.0,1,13,0.00034618121543733685,1241.130466755499,2,2.3228252021753478e-05,01a2DnfdVpJQu7Bgzk3kLE,4,1A 2B 3A 4A
George Michael,0.0004945332691960124,0.08027271670600337,0.0,5,15,0.00018407544080950775,1125.8611804861728,24,9.922407375276182e-05,19ra5tSw0tWufvUp8GotLo,5,1A 2B 3A 4A
GTO,0.0,0.07255128844105106,0.0,1,14,4.0912069316016566e-06,1005.5703685203277,2,3.631877860477413e-05,4B89AwyA8INUrw8MSZikB2,5,1A 2B 3A 4A
Scar,0.0,0.08464462491292224,0.0,1,14,0.0005371536306480524,1189.6731351981507,2,3.527971638630357e-05,04elqP5zbsAcXcHFTkHYMg,4,1A 2B 3A 4A
Cookie & The Cupcakes,0.0,0.0,0.0,0,0,1.9621383603543451e-19,0.0,0,1.4441429364660243e-05,6GqL4bwmVbFVhvupr8HF4u,1,1A 2A 3A 4A
Ferose,0.0,0.0,0.0,0,0,1.9621383603543451e-19,0.0,0,1.4441429364660243e-05,0RtNEf5FqRALLQofChzorY,1,1A 2A 3A 4A
Grupo Mania,0.0,0.08224945183126756,0.0,3,14,0.00015221330559287352,1155.4036546786601,6,5.291065754323863e-05,2RqhDUsFkCJbhHntsnCVqp,5,1A 2B 3A 4A
Kenley Shea Holm,0.0,0.08432600004212218,0.0,1,12,9.641791206869701e-05,1175.9414502164623,2,2.7923333799767846e-05,2oVUjPnc38UgTbNSQULfrb,4,1A 2B 3A 4A
Lukie D,6.282003079428812e-05,0.08256030069851718,0.0,2,14,0.00010291259187959596,1166.854592629598,6,6.614146337348156e-05,2LMtb7Pl4o1lBqKug4o5l7,5,1A 2B 3A 4A
Russ Danoff,0.0,0.06361705362678542,0.0,1,15,4.0904874995664805e-07,874.7637834387559,6,6.890675437090375e-05,50Eu57IWisqP88EomsUQQd,2,1A 2B 3A 4A
Trav,0.0,0.08664865261780813,0.0,1,13,0.0008876385733924323,1231.1709790209995,14,5.506110996753618e-05,3JugPn0f37nRk6DP7k4xIM,4,1A 2B 3A 4A
Brad Phillips,0.0,0.0003212125774799869,0.0,1,2,2.93122087653088e-11,4.5,2,2.1754023251572843e-05,3KfkvgKixQsJ1TdHSrFCjm,1,1A 2A 3A 4A
New Order,0.0009618959915323811,0.08191994059946503,0.0,17,14,3.327154961229704e-05,1156.4251193251164,128,0.0006745104832049708,0yNLKJebCb8Aueb54LYya3,5,1A 2B 3A 4A
The Easybeats,0.0,0.0,0.0,0,0,1.9621383603543451e-19,0.0,0,1.4441429364660243e-05,1pJEZXU2hJApJW3rM7LmMu,1,1A 2A 3A 4A
Orion,0.0,0.0,0.0,0,0,1.9621383603543451e-19,0.0,0,1.4441429364660243e-05,4RLbsCvBjZP1V1VIiJeEzv,1,1A 2A 3A 4A
Ace Cannon,0.0,0.0,0.0,0,0,1.9621383603543451e-19,0.0,0,1.4441429364660243e-05,5tZo7rC9bqWAmhJ1bsejXb,1,1A 2A 3A 4A
Jaguar Skills,0.0,0.07326310898131135,0.0,1,15,1.3398537911876269e-05,1018.5119852369445,2,2.7723103923721264e-05,3L1oMxInSBbQgoYVSjUkcR,5,1A 2B 3A 4A
J. Black,0.0,0.09117009642421216,0.0,1,14,0.0020753447287162633,1293.4609418359828,4,2.476142560073898e-05,34YnXqlweT6LOYwBR17x3r,4,1A 2B 3A 4A
Alec Baldwin,0.0,0.08972801004558593,0.0,1,13,0.00018910015936730515,1250.0224941725312,2,2.347731655519081e-05,6gDUFIEcDsus6j7kudW0Oa,4,1A 2B 3A 4A
The Jackson 5,0.0,0.0,0.0,0,0,1.9621383603543451e-19,0.0,0,1.4441429364660243e-05,2iE18Oxc8YSumAU232n4rW,1,1A 2A 3A 4A
BI,0.0,0.00013551155612436948,0.0,1,2,6.973286685907238e-13,2.0,2,4.8543897567953893e-05,0yNX5Ai7SvAUgMDLAhZllW,1,1A 2A 3A 4A
Martin Haene,0.0,0.0,0.0,0,0,1.9621383603543451e-19,0.0,0,1.4441429364660243e-05,6WVcnJlYwy7Vtu30HLcf3m,1,1A 2A 3A 4A
Joris Voorn,0.0,0.07297428852512308,0.0,1,13,2.635719292306611e-06,1011.6688616938143,4,4.3497538173327145e-05,4jGpKAmwvU263l0tUh4xKU,5,1A 2B 3A 4A
George Ezra,0.00014546859578384072,0.08368991813817567,0.0,7,15,7.624555747012063e-05,1177.0369852369988,30,0.00016867074107371218,2ysnwxxNtSgbb9t1m2Ur4j,5,1A 2B 3A 4A
Idris Muhammad,0.0,0.0,0.0,0,0,1.9621383603543451e-19,0.0,0,1.4441429364660243e-05,6ghiUK2ao3KcmmDt2pbNzN,1,1A 2A 3A 4A
Chrome RIms,0.0,0.0,0.0,0,0,1.9621383603543451e-19,0.0,0,1.4441429364660243e-05,35cUY12rro5eHqoS1bsg8b,1,1A 2A 3A 4A
Foo Fighters,0.0,0.0,0.0,0,0,1.9621383603543451e-19,0.0,0,1.4441429364660243e-05,7jy3rLJdDQY21OgRLCZ9sD,1,1A 2A 3A 4A
Will Sly,0.0,0.0003212125774799869,0.0,1,2,2.4581118410067648e-11,4.5,10,4.570988991367763e-05,3ycx8GwfIQaHPX38guVoVj,1,1A 2A 3A 4A
The Exciters,0.0,0.0,0.0,0,0,1.9621383603543451e-19,0.0,0,1.4441429364660243e-05,2GF1B0GIaFrLFLdfH6ufRO,1,1A 2A 3A 4A
Reks,0.0,0.07748042230645323,0.0,1,15,3.655724567978166e-05,1081.365484515458,4,2.849476195463195e-05,6Apw0ReFBi9C1QBultw8pn,5,1A 2B 3A 4A
Chet Porter,0.0,0.088702870359567,0.0,1,14,0.00019026198416333774,1261.3062881563187,2,2.7310269301711157e-05,1BjaGDkxwa2fb2pSCXlFXb,4,1A 2B 3A 4A
Ramy Ayach,0.0,0.00013551155612436948,0.0,3,2,4.216439711206964e-12,2.0,8,6.900561426482064e-05,39AgPTHxIEp2QUozYYsnV1,1,1A 2A 3A 4A
100 Proof Aged In Soul,0.0,0.0,0.0,0,0,1.9621383603543451e-19,0.0,0,1.4441429364660243e-05,10i8e4CH1K0Nf4XECvAcTd,1,1A 2A 3A 4A
Skream,5.5396964829664326e-05,0.09102380521640913,0.0,2,13,0.0002929810467988263,1287.1614912865346,4,3.916298336674578e-05,2jbP92oFLWqPqogflK1wlW,4,1A 2B 3A 4A
Maria Winther,0.0,0.0605212054059648,0.0,1,14,4.1984014680103584e-08,830.5139083138865,4,3.749093172041154e-05,48aNU30nOKmZQLcZ20Ymme,2,1A 2B 3A 4A
Rosie Flores with Katy Moffat,0.0,0.0,0.0,0,0,1.9621383603543451e-19,0.0,0,1.4441429364660243e-05,7ryD56rVL0FeHwv8gYuAXj,1,1A 2A 3A 4A
Ronnie Spector,0.0,7.528419784687193e-05,0.0,3,1,6.235891544425749e-14,1.0,12,0.00012484282504543226,3ur7kjN4pd94zjUxrFSMDj,1,1A 2A 3A 4A
Trini Lopez,0.0,0.0,0.0,0,0,1.9621383603543451e-19,0.0,0,1.4441429364660243e-05,5FlTKgucbhHvlJVf0pnvOv,1,1A 2A 3A 4A
The Movement,0.0,0.0,0.0,0,0,1.9621383603543451e-19,0.0,0,1.4441429364660243e-05,1Q4owXd4g9XfHNykUm6GJh,1,1A 2A 3A 4A
Calming Jazz Relax Academy,0.0,0.0,0.0,0,0,1.9621383603543451e-19,0.0,0,1.4441429364660243e-05,49nx7GdkRN5uBXh76dCY6z,1,1A 2A 3A 4A
DJ La Roy,0.0,7.528419784687193e-05,0.0,3,1,6.235891544425749e-14,1.0,6,0.00012484282504543226,75Q0APwgfCnuBikT3BG9EI,1,1A 2A 3A 4A
Mowii,0.0,0.08890242435117496,0.0,1,14,0.0010233142196663515,1278.3459706960016,2,2.5196581648954045e-05,4uaouvD08pHDCFsC2CuYMh,4,1A 2B 3A 4A
Kody,0.0,0.08257193054789012,0.0,1,15,0.00023687067662601233,1167.0375874125893,8,5.0110420908112956e-05,3QRZMdfGjdSK4KUi8hEMcr,5,1A 2B 3A 4A
Crazibiza,7.747209879318218e-05,0.07111079499700422,0.0,4,14,3.5622446780410142e-06,989.800030524989,50,0.00011261073465074954,7gLis8CQkAQ7fJJNTWQNU1,5,1A 2B 3A 4A
Music for Children,0.0,0.0,0.0,0,0,1.9621383603543451e-19,0.0,0,1.4441429364660243e-05,7nTNCt9wdiEPQHHywZ7dAX,1,1A 2A 3A 4A
Carrie Underwood,0.002345420777501051,0.10418166443783383,0.06666666666666667,8,11,0.0035029454489000572,1486.9742424243016,20,8.717715492256891e-05,4xFUf1FHVy696Q1JQZMTRj,0,1A 2B 3A 4A
Lasse Kolsrud,0.0,0.00013551155612436948,0.0,1,2,6.973286685907236e-13,2.0,2,4.001828051713048e-05,0UZ5JJeZ4pvnAx6J9fLSk4,1,1A 2A 3A 4A
The Reflections,0.0,0.0,0.0,0,0,1.9621383603543451e-19,0.0,0,1.4441429364660243e-05,5UNbx86AT5Yi5FZtDdlFLs,1,1A 2A 3A 4A
Merciless,0.0,0.08368991813817567,0.0,1,14,0.00019092185078780865,1183.8622405372519,2,3.0269325204305672e-05,1zldhBBFA4tMRkzeLcmlbU,5,1A 2B 3A 4A
Jules Taub,0.0,0.06788135585881325,0.0,1,14,4.793791979802244e-07,934.5578865578519,2,3.8245349581732794e-05,0v2FkX76iLeO31L3kNc3qY,5,1A 2B 3A 4A
Sterling Void,7.747209879318218e-05,0.0783067375374456,0.0,4,14,6.560181142617622e-05,1088.0685897435665,38,0.00012177857384377836,00q2vdqp7FcsPfMj23Yf4g,5,1A 2B 3A 4A
Dual Corps Activities,0.0,0.0,0.0,0,0,1.9621383603543451e-19,0.0,0,1.4441429364660243e-05,3ZrBZuavGPcvm0R6mlGioW,1,1A 2A 3A 4A
Basil Gabbidon,0.0,0.0,0.0,0,0,1.9621383603543451e-19,0.0,0,1.4441429364660243e-05,4yocK9z6V4YIzXWwpf9bhu,1,1A 2A 3A 4A
Nancy Sinatra,0.0,7.528419784687193e-05,0.0,3,1,6.235891544425749e-14,1.0,6,0.00012484282504543226,3IZrrNonYELubLPJmqOci2,1,1A 2A 3A 4A
Fontella Bass,0.0,7.528419784687193e-05,0.0,3,1,6.235891544425749e-14,1.0,6,0.00012484282504543226,6k3YMXJ1MJLgUEAlSPC6hA,1,1A 2A 3A 4A
Jimmy Cobb,0.0,7.528419784687193e-05,0.0,3,1,6.235891544425749e-14,1.0,54,0.00012484282504543226,7KLg0R9RSUabK2CG2MTbBJ,1,1A 2A 3A 4A
Kyle Edwards,0.0,0.08040117066927652,0.0,3,14,0.0001804537347029748,1127.1870240870203,6,4.912069467297654e-05,5zvOGQ4uW2viBHMmkyl3C2,5,1A 2B 3A 4A
Johnny Green,0.0,0.06918324861334917,0.0,1,15,3.219680551763277e-06,966.8617299366904,2,1.8429884957675122e-05,0mzeuEu2tXNjhVNc1sKVWI,5,1A 2B 3A 4A
Broken Toe,0.0,0.0006969165743539003,0.0,1,2,9.185653965259221e-10,9.5,2,2.8795372367086738e-05,2rYLgNl3rp1GL6MP7dfhWJ,1,1A 2A 3A 4A
Saliva,0.0,0.0,0.0,0,0,1.9621383603543451e-19,0.0,0,1.4441429364660243e-05,5S6hjAxgxjsLylsTtMIimO,1,1A 2A 3A 4A
Imelda May,0.00023234827873354723,0.07391595161525014,0.0,2,14,2.0457399934874688e-05,1023.8141885891483,4,4.321538957171282e-05,6AnjHMqEAps8VJdHU8RykH,5,1A 2B 3A 4A
Space,2.3806176099748694e-07,0.0005269893849281036,0.0,9,1,4.592781360950588e-11,7.0,48,0.00046818799869408496,5SmwbD3wqrybVclRKTbr1M,1,1A 2A 3A 4A
KIKS,0.0,0.0,0.0,0,0,1.9621383603543451e-19,0.0,0,1.4441429364660243e-05,0z5Ol0D71eUIw91Htc6hsg,1,1A 2A 3A 4A
Liana Banks,0.0,0.08145888479147749,0.0,1,14,0.00021855712739444338,1142.9465478965476,2,2.7902516554754616e-05,7zE0g2ogqJrvSFW9sQQMBe,5,1A 2B 3A 4A
Tammy Wynette,0.0,0.0647150497682822,0.0,1,14,1.4332929774670175e-07,888.6392357642078,4,2.9652564435956287e-05,1LFKKuzn302wp15dYH28id,5,1A 2B 3A 4A
Gordon Nance,0.0,0.0,0.0,0,0,1.9621383603543451e-19,0.0,0,1.4441429364660243e-05,5RPgwty6IazXhKrUDbl8Xz,1,1A 2A 3A 4A
Mappa,0.0,0.0,0.0,0,0,1.9621383603543451e-19,0.0,0,1.4441429364660243e-05,10kNPzcM42DVJN78pvPIDU,1,1A 2A 3A 4A
John Gibbons,8.785675696357153e-05,0.09078180810894719,0.0,4,13,0.0003301823566962022,1290.432450882487,10,6.903676486790826e-05,72luDUYRlE8N8lPSgyhiwo,4,1A 2B 3A 4A
Tanda,0.0,0.0,0.0,0,0,1.9621383603543451e-19,0.0,0,1.4441429364660243e-05,0DS2iRTyUeRqtlPPA4pouM,1,1A 2A 3A 4A
Xavi,0.0,0.08143059456268278,0.0,1,14,0.0001268220442247796,1145.9872766122728,2,2.9221579886895213e-05,6OKF3qcykahwnwzxdkJsSo,5,1A 2B 3A 4A
Laura Greaves,0.0,0.06841348421009613,0.0,1,16,3.1793272302862816e-06,950.9461885336518,2,3.665634528507214e-05,5LyVVU8FnF0T2OqKIB8ZDX,2,1A 2B 3A 4A
KC,0.0,0.0015247432475315838,0.0,1,2,5.1552828038179206e-08,20.5,4,3.241946946487294e-05,5nBl240jWLrw6UbBsNMn4y,1,1A 2A 3A 4A
The Raindrops,1.1336274333213664e-08,0.00015056839569374387,0.0,2,1,3.128282317095221e-13,2.0,46,9.62307272413779e-05,4WB49nYJpWU77yFiDLT6Jb,1,1A 2A 3A 4A
Marla Kavanaugh,0.0,0.0002834228624823414,0.0,1,3,1.3305441130719637e-11,4.166666666666666,2,2.7433384057108537e-05,4YGmhY44wVb69IuiADtXqD,1,1A 2A 3A 4A
Kid,0.0,0.08516936214449285,0.0,1,14,0.00016043471573421068,1201.8787268287444,2,2.5688247387597948e-05,5JNqYGVMoKlM0DPTQcwue7,4,1A 2B 3A 4A
Duke Jordan,0.0,0.05780184412965031,0.0,1,15,1.0290942130705357e-08,787.8268453768269,2,2.27982609459032e-05,27Zmfr3VpJSgOf8iyWiZzM,2,1A 2B 3A 4A
Mistura,0.0,0.00011292629677030791,0.0,3,3,5.752883717087481e-13,1.8333333333333333,6,8.914629069874144e-05,0qx7RIRQl6gIYnjAOP6P3W,1,1A 2A 3A 4A
Derek Allen,0.0,0.08795090674327521,0.0,1,14,0.00039597152048550345,1244.9309634809915,2,2.4179541783416382e-05,0pYzeR0FBgAWigKjDRNIQ4,4,1A 2B 3A 4A
Rivaz,0.0,0.07681202082984258,0.0,1,14,9.707529836855988e-06,1072.9024031523625,4,4.200759420669791e-05,1HQcOaGJzpSkk6xfQWv9Jn,5,1A 2B 3A 4A
Justin Fitzgerald,0.0,0.0,0.0,0,0,1.9621383603543451e-19,0.0,0,1.4441429364660243e-05,1qdl47A5kYrEfc9Lc1yfv1,1,1A 2A 3A 4A
Alec Mansion,0.0,7.528419784687193e-05,0.0,3,1,6.235891544425749e-14,1.0,6,0.00012484282504543226,5tn9UNaRZATqWd4xfYe9BA,1,1A 2A 3A 4A
Korona,0.0,0.0,0.0,0,0,1.9621383603543451e-19,0.0,0,1.4441429364660243e-05,7iF0fSBkuxoC9WHsUXKYFA,1,1A 2A 3A 4A
Anthony Alleeson,0.0,0.0,0.0,0,0,1.9621383603543451e-19,0.0,0,1.4441429364660243e-05,4chAAwH1MferPNLQepxLOR,1,1A 2A 3A 4A
Trombone Shorty,0.0,0.069514157718289,0.0,1,14,5.945532415920196e-07,956.1540986790567,2,3.273625534755566e-05,37ZvFp654tY74Z1D2TLOGR,5,1A 2B 3A 4A
De La Ghetto,6.340619947132617e-05,0.09469249932036057,0.0,2,13,0.000855895539765416,1353.968525918576,6,4.4208709269886876e-05,3EiLUeyEcA6fbRPSHkG5kb,4,1A 2B 3A 4A
Money Makin S-Dot,0.0,0.08797730719555824,0.0,1,14,0.0007348118568351895,1239.1756965257293,2,2.3034236153240426e-05,3zlaqMAG2gQeoJtoWcc5TW,4,1A 2B 3A 4A
Brenton Wood,0.0,0.0,0.0,0,0,1.9621383603543451e-19,0.0,0,1.4441429364660243e-05,6ohvzFHYmLd05kyYhLui5K,1,1A 2A 3A 4A
The Lacs,0.0,0.074826475113436,0.0,1,15,4.978242087776066e-05,1049.833835608807,2,2.9326787913809863e-05,23OFz99wX0NDBBwrxthLWU,5,1A 2B 3A 4A
NERVO,0.0,0.07917224882958901,0.0,1,12,1.3220874966802059e-05,1102.506565656532,4,3.2862763299405966e-05,4j5KBTO4tk7up54ZirNGvK,5,1A 2B 3A 4A
Fever,0.0,0.0,0.0,0,0,1.9621383603543451e-19,0.0,0,1.4441429364660243e-05,1QvRgRNOZUdydyg3O0GVR3,1,1A 2A 3A 4A
Télépopmusik,8.502205749910248e-07,0.0005840228681454308,0.0,9,3,1.0005804485759327e-10,10.166666666666668,72,0.000434388003496785,3aKCo8gLJfuPYtr88aWKjF,1,1A 2A 3A 4A
Alice Cooper,0.00015493286131203115,0.06652170017130056,0.0,5,16,6.434679354135392e-07,916.3076825951496,18,0.00015603544379302453,3EhbVgyfGd7HkpsagwL9GS,2,1A 2B 3A 4A
D Dash,0.0,0.09569734462768917,0.0,1,14,0.0072683419743244295,1390.7613025863448,2,2.150440536048452e-05,2nZK10klYRF1JPWFSchXci,4,1A 2B 3A 4A
TK Kravitz,0.0,0.0885198029235083,0.0,3,14,0.001819735407930624,1255.6348595848901,6,3.4100698102551626e-05,65rDIPdQD7ijLSOq32cMXo,4,1A 2B 3A 4A
Nils Rurack,0.0,0.0,0.0,0,0,1.9621383603543451e-19,0.0,0,1.4441429364660243e-05,3wwtesqOTq5ZyuyRlwenZ6,1,1A 2A 3A 4A
Johnny Paycheck,0.00031588916125396127,0.07308043073924349,0.0,7,14,2.3857188945815326e-06,1014.9947191696702,30,0.0001610566876934954,0DchahWJGQqrqr8PMM5zQD,5,1A 2B 3A 4A
Kim McAbee,0.0,0.0,0.0,0,0,1.9621383603543451e-19,0.0,0,1.4441429364660243e-05,4eykZqTleu39Guk9pYPdJh,1,1A 2A 3A 4A
The Escape Club,0.0,0.0,0.0,0,0,1.9621383603543451e-19,0.0,0,1.4441429364660243e-05,6mRev5KzKOgQcZjWanwBdd,1,1A 2A 3A 4A
C-Dubb,0.0029422228120981365,0.08574452215507417,0.0,42,14,0.0005343605353143532,1243.6202852703063,466,0.0019803419282302015,2KScu8iEVkyhgPhCFa4a9G,0,1A 2B 3A 4A
KRS-One,0.0002789291925356713,0.09987416753533529,0.0,7,13,0.00439203585502998,1448.3665417915886,32,0.00018219784617919046,2gINJ8xw86xawPyGvx1bla,4,1A 2B 3A 4A
Miroslav Safin,0.0,0.0,0.0,0,0,1.9621383603543451e-19,0.0,0,1.4441429364660243e-05,51aQbqEjY0kJiaqMhW14aD,1,1A 2A 3A 4A
Josey Wales,0.0,0.07037656447737534,0.0,1,15,8.975410795544834e-06,972.774211899171,4,4.2405633211847395e-05,2hqyZpGViBQDIaMCme0DKC,5,1A 2B 3A 4A
P.J. Proby,9.339569677321848e-05,0.0745204849935764,0.0,2,13,3.874359823674236e-06,1035.7065406814934,4,3.845024617445238e-05,3g4Os4LNZvOQUaokeSLCwG,5,1A 2B 3A 4A
David Souza,0.0,0.00028376351496128653,0.0,3,2,1.8891790512824235e-11,4.0,6,4.765518374605296e-05,6BA6Dsz7VWZMfoPEMtgSKE,1,1A 2A 3A 4A
Flávio Renegado,0.0,0.08451648026521921,0.0,1,14,0.00015394540244175104,1188.8644771894958,2,2.7394816103443852e-05,3YwJOSJtdBgB3tHBTJ7Gq9,4,1A 2B 3A 4A
Cabo San,0.0,0.08286569775361854,0.0,1,14,5.032881823897103e-05,1161.6169053169026,2,2.7002808391336367e-05,0d7ljfnB6YEcxtcxvfV0j2,5,1A 2B 3A 4A
Mark Mannock,0.0,0.00017207816650713584,0.0,1,2,1.8085084207260097e-12,2.5,2,4.615955608428269e-05,2VTJe7wOlyPyRLEKOQB7C8,1,1A 2A 3A 4A
TeeFLii,0.00023234827873354723,0.09421056492437672,0.0,2,14,0.0033799571416253224,1346.0648740149172,20,7.505902004556995e-05,1pCVxwkdixCeBPTboRZIi2,4,1A 2B 3A 4A
Robert King,0.0,0.06280816489734865,0.0,1,15,3.2628270149831e-07,876.7484959484716,2,1.819792487662304e-05,53Oo1ltno0ACnQ3fbcAquP,2,1A 2B 3A 4A
Felix Cartal,0.00013035696236555932,0.10230282468241753,0.0,3,13,0.0025083582588721273,1484.8970612721068,8,5.492585152041568e-05,6roDXEmZ6AARdOUv6x5U2v,4,1A 2B 3A 4A
Al Agami,0.0,7.528419784687193e-05,0.0,1,1,3.853992924640798e-14,1.0,2,6.76186294373235e-05,2LLKtSSTLv8tsNSHujFex0,1,1A 2A 3A 4A
Alex Boyé,7.528238826297581e-05,0.07647297970813491,0.0,2,13,1.926088491481865e-05,1066.5868631368276,4,4.667395415330348e-05,6SraGCznFUAZ3zb4zVe3DM,5,1A 2B 3A 4A
Misha Komarov,0.0,0.0,0.0,0,0,1.9621383603543451e-19,0.0,0,1.4441429364660243e-05,6SOhOFs1nAlRLUK28OCd4h,1,1A 2A 3A 4A
7th Heaven,0.0011592963430203268,0.09598462992622761,0.0,5,12,0.0004216883047077469,1361.5917748918312,24,0.00012141540501167108,5pflJc47McwW2cNXOKCtSi,4,1A 2B 3A 4A
Digital Nas,0.0,0.09218569956376682,0.0,1,13,0.002540210239355669,1316.569824619864,10,4.724387152863895e-05,6CX6a3w8sBGVceNyeFkuhb,4,1A 2B 3A 4A
Shana Morrison,0.0,0.07446526242842269,0.0,1,13,3.860867696644353e-06,1033.0232073481598,2,2.3894985685755116e-05,3kZ87yoF7d0FcRKAqQw6M0,5,1A 2B 3A 4A
Madilyn Paige,0.0,0.06631474488567826,0.0,1,15,3.626373104085473e-07,912.5027500277159,2,3.164247894065708e-05,7gmqFSfEPYa2Sbt8NjIHDG,2,1A 2B 3A 4A
Meat Loaf,0.00015493286131203115,0.06463774185394458,0.0,5,15,1.0319025951467944e-06,887.5903152402863,48,0.00022120121511392705,7dnB1wSxbYa8CejeVg98hz,2,1A 2B 3A 4A
D. Platt,0.0,0.0001003789304624959,0.0,1,2,2.0855215447301471e-13,1.5,2,5.3312580535296295e-05,46nsDU62ECWeLL9FYTr5kx,1,1A 2A 3A 4A
Marie Martine Bédard,0.0,7.528419784687193e-05,0.0,1,1,3.8539929246407986e-14,1.0,2,6.76186294373235e-05,7rodWIb2TsRTHDFXX5gysd,1,1A 2A 3A 4A
Nazareth,0.0,0.0,0.0,0,0,1.9621383603543451e-19,0.0,0,1.4441429364660243e-05,6fvN9GmMCVKb5LY0WsnjFP,1,1A 2A 3A 4A
Urban Latin Hits,0.0,0.0,0.0,0,0,1.9621383603543451e-19,0.0,0,1.4441429364660243e-05,0pI6VaF0uPDff80XNNLgni,1,1A 2A 3A 4A
Leroy Van Dyke,0.0,0.0,0.0,0,0,1.9621383603543451e-19,0.0,0,1.4441429364660243e-05,6fU4BXH81Y9lMOopk9ida3,1,1A 2A 3A 4A
Mel & Kim,0.0,0.0,0.0,0,0,1.9621383603543451e-19,0.0,0,1.4441429364660243e-05,4k7b3DWqBnYpobDWbNWLdM,1,1A 2A 3A 4A
Clarence Carter,0.0,0.0,0.0,0,0,1.9621383603543451e-19,0.0,0,1.4441429364660243e-05,7lffJlv0nRl0sIsHDmo0SB,1,1A 2A 3A 4A
Star Quality & Class,0.0,0.0,0.0,0,0,1.9621383603543451e-19,0.0,0,1.4441429364660243e-05,2RYG4hyUU71EEK8c817zA7,1,1A 2A 3A 4A
Duofel,0.0,0.0,0.0,0,0,1.9621383603543451e-19,0.0,0,1.4441429364660243e-05,0lhWvBv8cKWMteX8a2dEqp,1,1A 2A 3A 4A
Frank Walker,0.0,0.07681202082984258,0.0,1,14,9.707529836855988e-06,1072.9024031523625,2,2.822451178567908e-05,03KiQGzpeUFcnzrJ1Y8D8Y,5,1A 2B 3A 4A
Lex Loofah,0.0,0.06796530899275009,0.0,3,15,3.2946074645804778e-06,933.40226717723,6,3.951452542285833e-05,2hg3Xq2xyZeOQ5GUXZaKIy,2,1A 2B 3A 4A
Prisca,0.0,0.06936061706977009,0.0,1,16,1.2444727164022655e-05,966.8585622710285,2,3.3775757130614695e-05,3ZvcI02tITt2tA2DWqQGPj,2,1A 2B 3A 4A
Ashley Monroe,0.0,7.528419784687193e-05,0.0,1,1,3.853992924640798e-14,1.0,2,6.76186294373235e-05,37BiX28I6pF104F92U1hDP,1,1A 2A 3A 4A
Reload,0.0,0.00028376351496128653,0.0,3,2,1.8891790512824235e-11,4.0,24,0.00011331128889505382,3xXBKKqOq7yzIGd3mPsYE8,1,1A 2A 3A 4A
Jake Torrey,0.0,0.08769433026870872,0.0,1,14,0.000482922975752545,1238.0314685315,2,2.4536242704315023e-05,6nm4djgpdFFLFs9QvU7cqq,4,1A 2B 3A 4A
Jud Conlon's Rhythmaires,0.0,0.0714865913891915,0.0,1,14,3.023841415306963e-06,986.8228216227733,2,2.551991617014305e-05,6md7YwX4A4IT5Qp1CmtsBO,5,1A 2B 3A 4A
Patty Crash,0.0,0.07147642177289014,0.0,1,15,9.735913041584527e-06,990.8875985125574,4,3.340224239553696e-05,4HttokDhTKfd0TOUCQywRx,5,1A 2B 3A 4A
J-Stringzz,0.0,7.528419784687193e-05,0.0,1,1,3.853992924640798e-14,1.0,2,6.76186294373235e-05,2Z3Uo8oHHZSu7zb67PjDy9,1,1A 2A 3A 4A
Javier Luna,0.0,0.00035849618022319973,0.0,1,3,4.67544980154275e-11,5.166666666666666,30,0.0001393889940522575,50MEM3x32hUUqGGadnBev5,1,1A 2A 3A 4A
Elephant Man,0.0018054151152845437,0.078284078833593,0.0,14,15,4.1180108004708444e-05,1107.1996003995816,116,0.0005924142700044169,6NOvBZrkd83MSD51xkq4on,5,1A 2B 3A 4A
QM6V81500029,0.0,0.08634233833546502,0.0,1,14,0.0004340227269609234,1210.75946275949,2,2.6196240178470954e-05,01idKew7vAYIzQoGSY6wX0,4,1A 2B 3A 4A
